__time,/CtrlOut/AngComp/x,/CtrlOut/AngComp/y,/CtrlOut/AngComp/z,/CtrlOut/AngRef/x,/CtrlOut/AngRef/y,/CtrlOut/AngRef/z,/CtrlOut/AngVelRef/x,/CtrlOut/AngVelRef/y,/CtrlOut/AngVelRef/z,/CtrlOut/KaiErr/x,/CtrlOut/KaiErr/y,/CtrlOut/KaiErr/z,/CtrlOut/Kbar,/CtrlOut/Sigma/x,/CtrlOut/Sigma/y,/CtrlOut/Sigma/z,/CtrlOut/Time,/CtrlOut/Torq/x,/CtrlOut/Torq/y,/CtrlOut/Torq/z,/mavros/imu/data/angular_velocity/x,/mavros/imu/data/angular_velocity/y,/mavros/imu/data/angular_velocity/z,/mavros/imu/data/angular_velocity_covariance[0;0],/mavros/imu/data/angular_velocity_covariance[0;1],/mavros/imu/data/angular_velocity_covariance[0;2],/mavros/imu/data/angular_velocity_covariance[1;1],/mavros/imu/data/angular_velocity_covariance[1;2],/mavros/imu/data/angular_velocity_covariance[2;2],/mavros/imu/data/header/seq,/mavros/imu/data/header/stamp,/mavros/imu/data/linear_acceleration/x,/mavros/imu/data/linear_acceleration/y,/mavros/imu/data/linear_acceleration/z,/mavros/imu/data/linear_acceleration_covariance[0;0],/mavros/imu/data/linear_acceleration_covariance[0;1],/mavros/imu/data/linear_acceleration_covariance[0;2],/mavros/imu/data/linear_acceleration_covariance[1;1],/mavros/imu/data/linear_acceleration_covariance[1;2],/mavros/imu/data/linear_acceleration_covariance[2;2],/mavros/imu/data/orientation/pitch_deg,/mavros/imu/data/orientation/roll_deg,/mavros/imu/data/orientation/w,/mavros/imu/data/orientation/x,/mavros/imu/data/orientation/y,/mavros/imu/data/orientation/yaw_deg,/mavros/imu/data/orientation/z,/mavros/imu/data/orientation_covariance[0;0],/mavros/imu/data/orientation_covariance[0;1],/mavros/imu/data/orientation_covariance[0;2],/mavros/imu/data/orientation_covariance[1;1],/mavros/imu/data/orientation_covariance[1;2],/mavros/imu/data/orientation_covariance[2;2]
1680429032.271081,0.000000,0.000000,0.000000,9.487620,6.426300,11.459156,0.112160,-0.165590,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.825001,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680429032.274668,0.000000,0.000000,0.000000,9.519632,6.378781,11.459156,0.111331,-0.166149,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.830000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680429032.277771,,,,,,,,,,,,,,,,,,,,,-0.005097,-0.145830,0.028687,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,61910.000000,1680429032.273187,-4.857978,7.739017,8.106769,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.196966,9.691842,-0.990251,-0.077382,-0.078635,10.512750,-0.085039,1.000000,0.000000,0.000000,1.000000,0.000000,1.000000
1680429032.279873,0.000000,0.000000,0.000000,9.551407,6.331104,11.459156,0.110499,-0.166704,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.834999,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680429032.285590,0.000000,0.000000,0.000000,9.582943,6.283268,11.459156,0.109664,-0.167254,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.840000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680429032.290563,0.000000,0.000000,0.000000,9.614240,6.235275,11.459156,0.108826,-0.167800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.844999,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680429032.296851,0.000000,0.000000,0.000000,9.645296,6.187126,11.459156,0.107986,-0.168342,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.850000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680429032.299229,,,,,,,,,,,,,,,,,,,,,0.166347,-0.201412,0.066544,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,61911.000000,1680429032.293188,-4.412418,7.592264,10.479575,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.979073,9.849731,-0.990253,-0.078923,-0.076880,10.524162,-0.085204,1.000000,0.000000,0.000000,1.000000,0.000000,1.000000
1680429032.304337,0.000000,0.000000,0.000000,9.676111,6.138822,11.459156,0.107143,-0.168880,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.855000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680429032.305766,0.000000,0.000000,0.000000,9.706684,6.090365,11.459156,0.106297,-0.169414,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.860001,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680429032.310199,0.000000,0.000000,0.000000,9.737014,6.041756,11.459156,0.105449,-0.169943,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.865000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680429032.315303,0.000000,0.000000,0.000000,9.767101,5.992995,11.459156,0.104597,-0.170468,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.870001,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680429032.320394,0.000000,0.000000,0.000000,9.796944,5.944085,11.459156,0.103744,-0.170989,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.875000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680429032.321265,,,,,,,,,,,,,,,,,,,,,0.148857,-0.026990,0.001751,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,61912.000000,1680429032.313188,2.100529,-5.896768,11.193109,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.866525,10.067249,-0.990156,-0.080893,-0.076075,10.531171,-0.085210,1.000000,0.000000,0.000000,1.000000,0.000000,1.000000
1680429032.325640,0.000000,0.000000,0.000000,9.826542,5.895026,11.459156,0.102888,-0.171506,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.879999,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680429032.331562,0.000000,0.000000,0.000000,9.855894,5.845820,11.459156,0.102029,-0.172018,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.885000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680429032.335294,0.000000,0.000000,0.000000,9.885000,5.796468,11.459156,0.101167,-0.172526,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.889999,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680429032.341440,,,,,,,,,,,,,,,,,,,,,0.012412,-0.220184,0.056180,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,61913.000000,1680429032.338188,3.061700,2.819438,8.011597,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.591480,10.140567,-0.990235,-0.081752,-0.073764,10.543760,-0.085496,1.000000,0.000000,0.000000,1.000000,0.000000,1.000000
1680429032.342492,0.000000,0.000000,0.000000,9.913858,5.746970,11.459156,0.100304,-0.173029,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.895000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680429032.345846,0.000000,0.000000,0.000000,9.942469,5.697330,11.459156,0.099437,-0.173529,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.900000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680429032.351792,0.000000,0.000000,0.000000,9.970831,5.647546,11.459156,0.098568,-0.174024,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.905001,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680429032.355137,0.000000,0.000000,0.000000,9.998944,5.597622,11.459156,0.097697,-0.174514,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.910000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680429032.360794,0.000000,0.000000,0.000000,10.026807,5.547557,11.459156,0.096823,-0.175001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.915001,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680429032.361667,,,,,,,,,,,,,,,,,,,,,0.019187,-0.239457,0.056378,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,61914.000000,1680429032.353188,-1.040664,-1.186415,11.154119,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.466438,10.233810,-0.990226,-0.082660,-0.072759,10.550075,-0.085594,1.000000,0.000000,0.000000,1.000000,0.000000,1.000000
1680429032.364666,0.000000,0.000000,0.000000,10.054420,5.497354,11.459156,0.095947,-0.175483,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.920000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680429032.371046,0.000000,0.000000,0.000000,10.081781,5.447013,11.459156,0.095068,-0.175960,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.924999,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680429032.375542,0.000000,0.000000,0.000000,10.108889,5.396537,11.459156,0.094187,-0.176433,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.930000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680429032.379659,,,,,,,,,,,,,,,,,,,,,0.276853,-0.147238,0.026044,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,61915.000000,1680429032.377188,-1.813351,0.904073,11.254470,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.279806,10.390219,-0.990190,-0.084159,-0.071277,10.566863,-0.085795,1.000000,0.000000,0.000000,1.000000,0.000000,1.000000
1680429032.382564,0.000000,0.000000,0.000000,10.135746,5.345925,11.459156,0.093304,-0.176902,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.934999,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680429032.385987,0.000000,0.000000,0.000000,10.162349,5.295180,11.459156,0.092418,-0.177366,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.940001,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680429032.393481,0.000000,0.000000,0.000000,10.188697,5.244302,11.459156,0.091530,-0.177826,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.945000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680429032.395682,0.000000,0.000000,0.000000,10.214791,5.193293,11.459156,0.090640,-0.178282,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.950001,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680429032.398275,,,,,,,,,,,,,,,,,,,,,0.258180,-0.129533,0.018118,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,61916.000000,1680429032.393189,2.511979,-7.289832,9.315739,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.109760,10.600406,-0.990126,-0.086130,-0.069954,10.549613,-0.085660,1.000000,0.000000,0.000000,1.000000,0.000000,1.000000
1680429032.402327,0.000000,0.000000,0.000000,10.240630,5.142154,11.459156,0.089748,-0.178733,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.955000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680429032.407324,0.000000,0.000000,0.000000,10.266213,5.090887,11.459156,0.088853,-0.179179,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.959999,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680429032.409935,0.000000,0.000000,0.000000,10.291539,5.039493,11.459156,0.087956,-0.179621,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.965000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680429032.415071,0.000000,0.000000,0.000000,10.316607,4.987972,11.459156,0.087057,-0.180059,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.969999,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680429032.418336,,,,,,,,,,,,,,,,,,,,,0.008126,-0.185277,0.048344,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,61917.000000,1680429032.413189,-0.986092,5.222896,7.825156,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.889563,10.636746,-0.990180,-0.086615,-0.068100,10.575432,-0.086049,1.000000,0.000000,0.000000,1.000000,0.000000,1.000000
1680429032.421630,0.000000,0.000000,0.000000,10.341418,4.936327,11.459156,0.086155,-0.180492,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.975000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680429032.428030,0.000000,0.000000,0.000000,10.365970,4.884558,11.459156,0.085252,-0.180920,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.980000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680429032.429422,0.000000,0.000000,0.000000,10.390264,4.832668,11.459156,0.084346,-0.181344,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.985001,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680429032.434199,0.000000,0.000000,0.000000,10.414297,4.780656,11.459156,0.083438,-0.181764,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.990000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680429032.439929,,,,,,,,,,,,,,,,,,,,,0.178058,-0.289618,0.085692,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,61918.000000,1680429032.433189,-7.140382,6.547176,9.821008,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.594754,10.797046,-0.990186,-0.088250,-0.065675,10.575107,-0.086205,1.000000,0.000000,0.000000,1.000000,0.000000,1.000000
1680429032.442912,0.000000,0.000000,0.000000,10.438070,4.728525,11.459156,0.082528,-0.182179,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.995001,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680429032.448465,0.000000,0.000000,0.000000,10.461582,4.676276,11.459156,0.081616,-0.182589,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680429032.455787,0.000000,0.000000,0.000000,10.484832,4.623910,11.459156,0.080702,-0.182995,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.004999,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680429032.457428,0.000000,0.000000,0.000000,10.507821,4.571428,11.459156,0.079786,-0.183396,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.010000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680429032.462775,,,,,,,,,,,,,,,,,,,,,0.131553,-0.092589,0.023715,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,61919.000000,1680429032.458189,-0.873242,-3.879292,10.909798,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.383267,10.962202,-0.990133,-0.089847,-0.063987,10.591215,-0.086434,1.000000,0.000000,0.000000,1.000000,0.000000,1.000000
1680429032.463834,0.000000,0.000000,0.000000,10.530547,4.518832,11.459156,0.078868,-0.183793,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.014999,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680429032.465691,0.000000,0.000000,0.000000,10.553009,4.466123,11.459156,0.077949,-0.184185,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.020000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680429032.469417,0.000000,0.000000,0.000000,10.575208,4.413302,11.459156,0.077027,-0.184572,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.025000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680429032.474376,0.000000,0.000000,0.000000,10.597142,4.360371,11.459156,0.076103,-0.184955,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.030001,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680429032.478526,,,,,,,,,,,,,,,,,,,,,0.073646,-0.123293,0.050380,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,61920.000000,1680429032.473189,-6.092383,7.320325,8.718874,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.211364,11.087983,-0.990100,-0.091078,-0.062599,10.593163,-0.086533,1.000000,0.000000,0.000000,1.000000,0.000000,1.000000
1680429032.480217,0.000000,0.000000,0.000000,10.618811,4.307331,11.459156,0.075177,-0.185333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.035000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680429032.487218,0.000000,0.000000,0.000000,10.640215,4.254184,11.459156,0.074250,-0.185707,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.040001,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680429032.493157,0.000000,0.000000,0.000000,10.661353,4.200930,11.459156,0.073320,-0.186076,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.045000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680429032.495059,0.000000,0.000000,0.000000,10.682224,4.147571,11.459156,0.072389,-0.186440,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.049999,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680429032.500124,0.000000,0.000000,0.000000,10.702828,4.094108,11.459156,0.071456,-0.186800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.055000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680429032.503218,,,,,,,,,,,,,,,,,,,,,0.013653,-0.262554,0.053609,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,61921.000000,1680429032.493189,-4.741526,7.074766,8.728889,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.945617,11.167404,-0.990126,-0.091981,-0.060378,10.608534,-0.086858,1.000000,0.000000,0.000000,1.000000,0.000000,1.000000
1680429032.505879,0.000000,0.000000,0.000000,10.723165,4.040543,11.459156,0.070521,-0.187155,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.059999,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680429032.510338,0.000000,0.000000,0.000000,10.743234,3.986877,11.459156,0.069584,-0.187505,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.065001,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680429032.515807,0.000000,0.000000,0.000000,10.763034,3.933111,11.459156,0.068646,-0.187850,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.070000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680429032.521564,0.000000,0.000000,0.000000,10.782565,3.879247,11.459156,0.067706,-0.188191,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.075001,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680429032.521714,,,,,,,,,,,,,,,,,,,,,0.254252,-0.173682,0.031314,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,61922.000000,1680429032.518189,-4.660983,4.520463,10.503501,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.694406,11.423736,-0.990014,-0.094412,-0.058397,10.600841,-0.086883,1.000000,0.000000,0.000000,1.000000,0.000000,1.000000
1680429032.524755,0.000000,0.000000,0.000000,10.801826,3.825286,11.459156,0.066764,-0.188527,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.080000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680429032.531481,0.000000,0.000000,0.000000,10.820817,3.771229,11.459156,0.065820,-0.188859,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.084999,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680429032.536759,0.000000,0.000000,0.000000,10.839538,3.717078,11.459156,0.064875,-0.189186,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.090000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680429032.538840,,,,,,,,,,,,,,,,,,,,,0.217910,-0.118627,0.024216,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,61923.000000,1680429032.533189,2.104580,3.322083,8.096465,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.504836,11.534330,-0.989975,-0.095520,-0.056858,10.616117,-0.087132,1.000000,0.000000,0.000000,1.000000,0.000000,1.000000
1680429032.541915,0.000000,0.000000,0.000000,10.857988,3.662834,11.459156,0.063929,-0.189508,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.094999,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680429032.545531,0.000000,0.000000,0.000000,10.876166,3.608499,11.459156,0.062980,-0.189825,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.100000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680429032.551700,0.000000,0.000000,0.000000,10.894073,3.554073,11.459156,0.062030,-0.190137,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.105000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680429032.556089,0.000000,0.000000,0.000000,10.911707,3.499558,11.459156,0.061079,-0.190445,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.110001,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680429032.562173,0.000000,0.000000,0.000000,10.929068,3.444956,11.459156,0.060126,-0.190748,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.115000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680429032.564947,0.000000,0.000000,0.000000,10.946156,3.390268,11.459156,0.059171,-0.191046,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.120001,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680429032.565624,,,,,,,,,,,,,,,,,,,,,0.018953,-0.205130,0.051352,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,61924.000000,1680429032.553189,4.298231,3.064433,8.229548,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.319760,11.572078,-0.989981,-0.095987,-0.055315,10.647265,-0.087551,1.000000,0.000000,0.000000,1.000000,0.000000,1.000000
1680429032.569674,0.000000,0.000000,0.000000,10.962971,3.335495,11.459156,0.058215,-0.191340,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.125000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680429032.575608,0.000000,0.000000,0.000000,10.979511,3.280639,11.459156,0.057258,-0.191629,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.129999,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680429032.581596,,,,,,,,,,,,,,,,,,,,,0.076541,-0.327577,0.076412,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,61925.000000,1680429032.573189,-7.246310,6.880119,8.892572,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.007480,11.702519,-0.989977,-0.097384,-0.052708,10.633779,-0.087659,1.000000,0.000000,0.000000,1.000000,0.000000,1.000000
1680429032.583675,0.000000,0.000000,0.000000,10.995777,3.225701,11.459156,0.056299,-0.191913,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.135000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680429032.586154,0.000000,0.000000,0.000000,11.011768,3.170682,11.459156,0.055339,-0.192192,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.139999,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680429032.590245,0.000000,0.000000,0.000000,11.027484,3.115583,11.459156,0.054377,-0.192466,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.145000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680429032.595815,0.000000,0.000000,0.000000,11.042924,3.060407,11.459156,0.053414,-0.192735,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.150000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680429032.598246,,,,,,,,,,,,,,,,,,,,,0.125944,-0.209971,0.058006,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,61926.000000,1680429032.588190,-3.115126,0.511980,11.116330,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.845124,11.774608,-0.989954,-0.098139,-0.051370,10.644058,-0.087865,1.000000,0.000000,0.000000,1.000000,0.000000,1.000000
1680429032.600447,0.000000,0.000000,0.000000,11.058088,3.005155,11.459156,0.052450,-0.193000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.155001,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
